date,ShelbyTN,FayetteTN,TiptonTN,DeSotoMS,MarshallMS,TunicaMS,BentonMS,CrittendenAR
2020-04-06,0.16302478280834506,0.3176692245545021,0.2885198937225203,0.20764645463472378,0.34634367148952006,0.023784086577719268,0.25396803681041025,0.260759298947972
2020-04-07,0.15092893449197917,0.2853903522424904,0.276121130048819,0.18813174195469146,0.27783423572402943,0.020167792712101007,0.2531514193287043,0.25879398672049353
2020-04-08,0.1781595470628354,0.37372339528987714,0.29554806992258625,0.24400296556026282,0.3732642558205441,0.022184571983311335,0.34297934231631133,0.3290852602181749
2020-04-09,0.19570151789337256,0.4232697288655725,0.36258095801944207,0.2680916929109272,0.34289231452400426,0.027330836330537015,0.27764994377987096,0.3301724542163544
2020-04-10,0.22926673104192274,0.5433610172521969,0.4355148619823911,0.3883119097647068,0.5385842544687555,0.02851308624814301,0.32093067031026257,0.38210687520631287
2020-04-11,0.2170687588102096,0.552645531600007,0.6231207540398134,0.36904092788417553,0.5884563626204604,0.021350042629706998,0.4091253583344552,0.37608549306254985
2020-04-12,0.0606134615848575,0.14221793472953542,0.1922802922659565,0.082689735910645,0.15772701332407676,0.011266146273656496,0.1322920320362902,0.12954334639846335
2020-04-13,0.17604558201514345,0.35133643546057886,0.2783422989422361,0.2395386297494061,0.30699820208263884,0.024201351254521438,0.2670339165176983,0.26853691755033293
2020-04-14,0.17408772066662556,0.3481259024618037,0.29326059748011224,0.2531631814415022,0.3408215003446945,0.027469924556137816,0.21395378020684003,0.2836740032172936
2020-04-15,0.2076150020751896,0.4368060301577069,0.36778578662043465,0.312332895200318,0.4650703511032667,0.03400707115937057,0.3642113968406541,0.34004083050752226
2020-04-16,0.21311510437318734,0.4312526757814468,0.3986169369320449,0.31868614470730605,0.45764993362740775,0.03407661527217086,0.3446125772797208,0.35174907356483975
2020-04-17,0.245877915329722,0.5602813938673648,0.4691307613544052,0.4160809721878338,0.5396196615584103,0.03400707115937057,0.4703716694623682,0.3702731866876672
2020-04-18,0.2511708519708721,0.6024521786620894,0.49909996552827146,0.429587720660171,0.4900926891032574,0.026913571653734848,0.4058588884076338,0.3261163843000696
2020-04-19,0.13004167597727534,0.2473845832299607,0.2875584922611908,0.2329294629029424,0.2598871795033467,0.013630646108868251,0.16250687885939372,0.18775004045484195
2020-04-20,0.21334415372618087,0.3757191320188459,0.3308215580210309,0.29765217671038524,0.5180486805239363,0.03025168906815174,0.34216272483460536,0.29688759181055185
2020-04-21,0.2923357219819871,0.519362337766861,0.4652656759866305,0.38920202942504,0.6753391488855885,0.05923734931373104,0.30214846823103514,0.5159762785512149
2020-04-22,0.30163380544866225,0.43486563954739593,0.4457033215537723,0.35352296659411914,0.6513218059146575,0.06908918992454334,0.3911597737369338,0.4870677861591713
2020-04-23,0.3064111309004172,0.5426361908720868,0.4123174618471599,0.37263353334745525,0.6665407163120787,0.061384545344292586,0.3960594786271671,0.45746825410835373
2020-04-24,0.3855174350295167,0.6987888407702026,0.6285087064466917,0.5177417330628893,0.846789686331542,0.08159344916134376,0.39442624366375767,0.665759124590468
2020-04-25,0.34504143575030655,0.7225212919661718,0.5571291519422155,0.50568190958147,0.6458525099905839,0.0669419938939818,0.3927930087003457,0.5368802282291266
2020-04-26,0.29592169941309204,0.5936552284672861,0.524916195713376,0.3659731080139411,0.629920213168283,0.05090117648919735,0.3650280143223601,0.3908981003131301
2020-04-27,0.29677095751796273,0.5515788536415825,0.4746489038088152,0.41372700655468136,0.6097075977967074,0.056584930687743146,0.3176642003834411,0.49772131423193633
2020-04-28,0.30944220666581035,0.5469928727341488,0.4470856720811477,0.39267986233773144,0.6413343959663494,0.06959441251996969,0.291532440968865,0.49276886334405645
2020-04-29,0.306900399035776,0.5815023790625871,0.4293664516847901,0.4207727457504649,0.6563155108888111,0.04925920305406193,0.27193362140793165,0.5108510677486414
2020-04-30,0.188254865106141,0.4214516453931527,0.2610129132144319,0.2406560294059815,0.4772555182441467,0.06517371480998978,0.2425353920665341,0.34217980436956674
2020-05-01,0.19645706750540698,0.43417774241128104,0.33570173110262513,0.2884699768603222,0.5859280503007358,0.06113193404657964,0.2825496486701043,0.3646385932797201
2020-05-02,0.17311738633290782,0.4130822302370859,0.3341099335256473,0.2780915229597149,0.5095957028386677,0.04711200702350039,0.31031464304808987,0.31810858958894095
2020-05-03,0.2038478008021268,0.5084706331117061,0.45688779400253704,0.3349978767483871,0.6275422584186859,0.046859395725787206,0.43035741285879797,0.38986154082496915
2020-05-04,0.35118314307546017,0.6539608774000387,0.6441753457569465,0.5122172330116499,0.8643865514785609,0.08816134290188544,0.4352571177490313,0.5751753426528498
2020-05-05,0.49119338558242664,0.879132539955031,0.9759813617369681,0.703598124732347,1.054147340496413,0.10003407389440293,0.5487669477060966,0.7974021795869052
2020-05-06,0.5277273952507383,0.9922916188459565,0.8308764457724693,0.7266719197833112,1.172093896076432,0.13792576855137373,0.7112738265654903,0.8456021957863882
2020-05-07,0.5563058254823224,1.100864716829448,0.9431400643593219,0.7420894783502212,1.1856482381491351,0.10445477160438284,0.55366665259633,0.8715161829904111
